path	line	function	kind	detail
tools/gwc/dev_tui.go	165	waitProcessCmd	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	173	devStatusTick	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	173	devStatusTick	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	177	Update	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	177	Update	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	202	View	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	202	View	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	260	devStatusPhaseLabel	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	260	devStatusPhaseLabel	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	282	devStatusServingLabel	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	282	devStatusServingLabel	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui.go	289	devStatusRecoveryHint	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui.go	289	devStatusRecoveryHint	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	17	testExitCommand	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	17	testExitCommand	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	24	TestTailBufferWriteAndString	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	24	TestTailBufferWriteAndString	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	46	TestDevStatusModelPollStatusCmd	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	46	TestDevStatusModelPollStatusCmd	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	102	TestDevStatusModelWaitProcessCmd	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	102	TestDevStatusModelWaitProcessCmd	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	118	TestDevStatusModelUpdateAndInit	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	118	TestDevStatusModelUpdateAndInit	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	164	TestDevStatusViewAndHelpers	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	164	TestDevStatusViewAndHelpers	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/dev_tui_test.go	251	TestRunDevStatusTUINonInteractiveGuard	missing_godoc	function has no GoDoc comment
tools/gwc/dev_tui_test.go	251	TestRunDevStatusTUINonInteractiveGuard	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	87	runDoctor	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	87	runDoctor	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	135	buildDoctorReport	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	169	buildDoctorResolutionTrace	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	209	buildDoctorAuditReport	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	218	applyDoctorAuditAdoption	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	301	normalizeDoctorAuditPolicy	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	301	normalizeDoctorAuditPolicy	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	312	doctorAuditChecksPassing	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	312	doctorAuditChecksPassing	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	321	annotateDoctorAuditMetadata	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	321	annotateDoctorAuditMetadata	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	340	appendDoctorLocation	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	340	appendDoctorLocation	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	353	doctorAuditLocation	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	353	doctorAuditLocation	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	366	doctorAuditRuleIDForName	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	366	doctorAuditRuleIDForName	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	397	doctorAuditSeverityForStatus	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	397	doctorAuditSeverityForStatus	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	412	normalizeDoctorAuditMinimumSeverity	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	412	normalizeDoctorAuditMinimumSeverity	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	427	doctorAuditSeverityRank	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	427	doctorAuditSeverityRank	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	440	doctorAuditHasFindingAtOrAbove	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	440	doctorAuditHasFindingAtOrAbove	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	457	extractDoctorAuditLocations	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	457	extractDoctorAuditLocations	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	474	buildDoctorGoldenPathAudit	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	570	buildDoctorOwnershipBoundaryCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	616	buildDoctorStateOwnershipCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	657	buildDoctorRouteDeliveryCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	733	buildDoctorMutationResilienceCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	790	buildDoctorStartupEvidenceCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	834	buildDoctorRuntimeEvidenceCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	918	collectGoldenPathGoFiles	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	918	collectGoldenPathGoFiles	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	965	collectDoctorHTMLFiles	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	965	collectDoctorHTMLFiles	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	994	collectDoctorRuntimeArtifacts	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	994	collectDoctorRuntimeArtifacts	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	1041	shouldSkipDoctorRuntimeDir	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1050	readDoctorStartupEvidence	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1050	readDoctorStartupEvidence	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	1071	shouldSkipDoctorAuditDir	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1080	isDoctorAuditClientFile	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1087	summarizeDoctorViolations	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1087	summarizeDoctorViolations	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	1097	formatBytesBinary	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1108	loadDoctorAuditBaseline	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1108	loadDoctorAuditBaseline	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	1120	writeDoctorAuditBaseline	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1120	writeDoctorAuditBaseline	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/doctor.go	1157	buildDoctorToolCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1173	buildDoctorWasmExecCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1181	buildDoctorPlaywrightCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1210	buildDoctorMetadataCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1226	buildDoctorProjectDetectionCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1242	buildDoctorPortCheck	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1252	printDoctorReport	missing_godoc	function has no GoDoc comment
tools/gwc/doctor.go	1252	printDoctorReport	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	95	defaultLauncherEnterpriseConfig	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	95	defaultLauncherEnterpriseConfig	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	104	resolveLauncherEnterpriseConfig	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	104	resolveLauncherEnterpriseConfig	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	148	resolveOrganizationPolicyPackPath	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	148	resolveOrganizationPolicyPackPath	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	182	resolveEnterpriseConfigPath	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	182	resolveEnterpriseConfigPath	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	196	launcherEnterprisePathExists	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	196	launcherEnterprisePathExists	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	204	loadEnterpriseConfigFromPath	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	204	loadEnterpriseConfigFromPath	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	233	hasLauncherEnterprisePayload	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	240	hasLauncherEnterprisePolicyPayload	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	249	hasLauncherEnterpriseSecurityPayload	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	256	normalizeLauncherEnterpriseConfig	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	256	normalizeLauncherEnterpriseConfig	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	347	normalizeHookPoint	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	347	normalizeHookPoint	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	355	normalizePluginCapabilities	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	355	normalizePluginCapabilities	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	367	normalizeStringList	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	367	normalizeStringList	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	385	normalizeEnvNameList	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	385	normalizeEnvNameList	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config.go	402	mergeLauncherEnterpriseConfig	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config.go	402	mergeLauncherEnterpriseConfig	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	10	TestResolveLauncherEnterpriseConfigAppliesLayeringOrder	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	10	TestResolveLauncherEnterpriseConfigAppliesLayeringOrder	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	134	TestResolveLauncherEnterpriseConfigLoadsOrganizationPolicyFromEnv	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	134	TestResolveLauncherEnterpriseConfigLoadsOrganizationPolicyFromEnv	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	158	TestResolveLauncherEnterpriseConfigErrorsForMissingExplicitPolicyPack	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	158	TestResolveLauncherEnterpriseConfigErrorsForMissingExplicitPolicyPack	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	168	TestResolveLauncherEnterpriseConfigCanDisableHooksAndPluginsFromCLI	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	168	TestResolveLauncherEnterpriseConfigCanDisableHooksAndPluginsFromCLI	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	210	TestLoadEnterpriseConfigRejectsUnknownPluginCapability	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	210	TestLoadEnterpriseConfigRejectsUnknownPluginCapability	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	234	TestLoadEnterpriseConfigNormalizesPolicyFields	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	234	TestLoadEnterpriseConfigNormalizesPolicyFields	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	257	TestLoadEnterpriseConfigRejectsInvalidPolicyRegexAndCompression	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	257	TestLoadEnterpriseConfigRejectsInvalidPolicyRegexAndCompression	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_config_test.go	281	TestResolveLauncherEnterpriseConfigMergesSecuritySettings	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_config_test.go	281	TestResolveLauncherEnterpriseConfigMergesSecuritySettings	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	50	parseLauncherGlobalCLIOptions	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	85	hookPointName	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	85	hookPointName	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	94	runLauncherCommandHooks	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	94	runLauncherCommandHooks	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	113	runSingleLauncherHook	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	113	runSingleLauncherHook	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	204	runLauncherHookProcess	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	204	runLauncherHookProcess	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	222	runLauncherPluginsForCapability	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	222	runLauncherPluginsForCapability	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	291	pluginHasCapability	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	291	pluginHasCapability	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	301	enforcePluginChecks	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	301	enforcePluginChecks	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	339	formatPluginDiagnostics	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	363	printLauncherExtensionReport	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	363	printLauncherExtensionReport	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	428	validateLauncherExtensionSecurity	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	428	validateLauncherExtensionSecurity	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	444	validateLauncherExecutableSecurity	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	444	validateLauncherExecutableSecurity	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	463	launcherAllowUntrustedExtensions	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	463	launcherAllowUntrustedExtensions	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	470	launcherPathWithinRoot	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	470	launcherPathWithinRoot	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	489	buildLauncherExtensionEnv	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	532	launcherInheritedEnvAllowed	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	532	launcherInheritedEnvAllowed	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	548	launcherEnvDenied	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	548	launcherEnvDenied	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime.go	558	resolveLauncherExtensionEnvValue	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime.go	558	resolveLauncherExtensionEnvValue	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	14	TestParseLauncherGlobalCLIOptions	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	14	TestParseLauncherGlobalCLIOptions	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	63	TestLauncherRunExecutesPreAndPostHooks	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	63	TestLauncherRunExecutesPreAndPostHooks	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	131	TestLauncherRunStopsOnPreHookFailure	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	131	TestLauncherRunStopsOnPreHookFailure	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	182	TestLauncherRunContinuesWhenHookAllowsFailure	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	182	TestLauncherRunContinuesWhenHookAllowsFailure	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	232	TestRunLauncherPluginsForCapabilityUsesStructuredJSONIO	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	232	TestRunLauncherPluginsForCapabilityUsesStructuredJSONIO	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	277	TestRunVerifyFailsWhenPluginVerifyCheckFails	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	277	TestRunVerifyFailsWhenPluginVerifyCheckFails	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	311	TestRunReleaseFailsWhenPluginReleaseValidatorFails	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	311	TestRunReleaseFailsWhenPluginReleaseValidatorFails	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	345	TestPrintLauncherExtensionReportIncludesTrustAndDiscovery	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	345	TestPrintLauncherExtensionReportIncludesTrustAndDiscovery	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	386	TestLauncherRunInvokesExtensionReportForPlainTextCommands	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	386	TestLauncherRunInvokesExtensionReportForPlainTextCommands	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	418	TestLauncherRunInvokesExtensionReport	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	418	TestLauncherRunInvokesExtensionReport	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	422	TestLauncherRunSkipsExtensionReportForJSONCommands	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	422	TestLauncherRunSkipsExtensionReportForJSONCommands	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	451	TestLauncherRunBlocksUntrustedExtensionsWhenPolicyDisallows	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	451	TestLauncherRunBlocksUntrustedExtensionsWhenPolicyDisallows	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	494	TestLauncherRunBlocksExtensionsOutsideAllowedRoots	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	494	TestLauncherRunBlocksExtensionsOutsideAllowedRoots	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	529	TestBuildLauncherExtensionEnvSupportsSecretRefsAndInheritedFiltering	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	529	TestBuildLauncherExtensionEnvSupportsSecretRefsAndInheritedFiltering	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	562	TestBuildLauncherExtensionEnvFailsForMissingSecretRef	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	562	TestBuildLauncherExtensionEnvFailsForMissingSecretRef	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	571	TestLauncherEnterpriseVerifyIntegrationRespectsPolicyPrecedenceAndDiagnostics	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	571	TestLauncherEnterpriseVerifyIntegrationRespectsPolicyPrecedenceAndDiagnostics	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/enterprise_runtime_test.go	645	TestLauncherEnterpriseHookIntegrationOrdersOrgAndProjectHooks	missing_godoc	function has no GoDoc comment
tools/gwc/enterprise_runtime_test.go	645	TestLauncherEnterpriseHookIntegrationOrdersOrgAndProjectHooks	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	52	runEnv	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	52	runEnv	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	80	collectLauncherEnvSummary	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	80	collectLauncherEnvSummary	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	122	buildLauncherEnvVariableSpecs	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	187	collectDynamicGWCPrefixedEnvSpecs	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	187	collectDynamicGWCPrefixedEnvSpecs	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	216	launcherEnvNameLooksSensitive	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	216	launcherEnvNameLooksSensitive	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	226	launcherEnvDisplayValue	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	226	launcherEnvDisplayValue	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env.go	233	printLauncherEnvSummary	missing_godoc	function has no GoDoc comment
tools/gwc/env.go	233	printLauncherEnvSummary	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env_test.go	9	TestRunEnvJSONRedactsSecretsAndIncludesDynamicGWCPrefixVars	missing_godoc	function has no GoDoc comment
tools/gwc/env_test.go	9	TestRunEnvJSONRedactsSecretsAndIncludesDynamicGWCPrefixVars	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env_test.go	73	TestRunEnvJSONShowSecretsAndSetOnly	missing_godoc	function has no GoDoc comment
tools/gwc/env_test.go	73	TestRunEnvJSONShowSecretsAndSetOnly	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/env_test.go	126	findLauncherEnvRecord	missing_godoc	function has no GoDoc comment
tools/gwc/env_test.go	126	findLauncherEnvRecord	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	70	runExamples	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	70	runExamples	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	117	newExamplesHandler	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	117	newExamplesHandler	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	256	buildExamplesListing	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	268	buildExamplesCatalog	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	274	buildStaticExamplesCatalog	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	280	buildExamplesCatalogWithHref	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	323	writeStaticExamplesCatalogFile	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	323	writeStaticExamplesCatalogFile	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	353	filterExampleLinks	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	376	firstHTMLFileName	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	376	firstHTMLFileName	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	392	buildExampleCatalogEntry	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	420	resolveExampleCatalogEntry	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	420	resolveExampleCatalogEntry	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	441	resolveGeneratedExamplePage	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	441	resolveGeneratedExamplePage	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	475	detectExampleWasmBinary	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	475	detectExampleWasmBinary	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	487	detectAvailableExampleWasmBinary	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	487	detectAvailableExampleWasmBinary	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	502	detectHTMLTitle	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	502	detectHTMLTitle	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	517	defaultExampleTitle	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	517	defaultExampleTitle	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	534	exampleCatalogTags	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	534	exampleCatalogTags	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	684	hasAnyTag	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	695	renderExamplesAppShellHTML	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	721	renderGeneratedExampleHTML	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	757	renderExamplesShellHTML	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	804	renderExamplesBootstrapDataScript	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	825	renderExamplesBootstrapScript	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	864	renderExamplesLoaderScriptTag	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	872	renderExamplesShellHTMLFallback	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	888	jsStringLiteral	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	888	jsStringLiteral	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	892	jsSingleQuoted	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	892	jsSingleQuoted	name_prefix	name does not start with approved verb/boolean prefix
tools/gwc/examples.go	898	renderExamplesListingHTML	missing_godoc	function has no GoDoc comment
tools/gwc/examples.go	942	escapeHTML	missing_godoc	function has no GoDoc comment
